Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Thapen, Neil Dillip",MATH 109 - Mathematical Reasoning (A),SP11,39,15,60.00%,46.70%,8.36,B- (2.71),C+ (2.67)
"Minnes Kemp, Mor Mia",MATH 109 - Mathematical Reasoning (B),SP11,67,36,88.90%,97.20%,7.06,B (3.03),C+ (2.58)
"Meier, Caleb A",MATH 10A - Calculus (A),SP11,160,45,70.50%,54.50%,6.95,B- (2.79),C (2.29)
"Zhang, Yuan",MATH 10B - Calculus (A),SP11,96,34,75.80%,54.50%,4.98,B- (2.91),B- (2.85)
"Shulman, Michael A",MATH 10B - Calculus (B),SP11,190,76,81.60%,68.40%,6.15,B (3.19),B- (2.71)
"Eggers, John Dietrich",MATH 10C - Calculus (A),SP11,279,106,84.80%,89.50%,5.81,B (3.18),C+ (2.69)
"Young, Stephen J.",MATH 10C - Calculus (B),SP11,174,66,72.30%,49.20%,5.56,B- (2.98),C+ (2.63)
"Fedou, Jean Marc",MATH 10C - Calculus (C),SP11,39,13,76.90%,38.50%,5.58,B (3.09),C+ (2.67)
"Kjos-Hanssen, Bjoern",MATH 11 - Elem. Probability & Statistics (A),SP11,283,125,66.90%,30.10%,6.11,B+ (3.38),C+ (2.63)
"Agler, Jim",MATH 110B - Partial Diff Equa&Integral Equ (A),SP11,11,7,100.00%,100.00%,11.17,A- (3.71),N/A
"Baouendi, M Salah",MATH 120B - Applied Complex Analysis (A),SP11,28,20,90.00%,95.00%,7.5,B+ (3.65),B (3.08)
"Stevens, Laura Jeanne",MATH 121B - Found of Teachg/Learng Math II (A),SP11,28,21,100.00%,100.00%,5.83,A- (3.80),B+ (3.66)
"Rabin, Jeffrey Mark",MATH 130B - Ordinary Differntl Equation II (A),SP11,28,17,94.10%,94.10%,7.68,B (3.00),B- (2.88)
"Lebl, Jiri",MATH 140B - Foundations/Real Analysis II (A),SP11,25,15,85.70%,38.50%,8.5,B+ (3.40),B+ (3.37)
"Weinkove, Benjamin",MATH 140C - Foundations/Real Analysis III (A),SP11,19,6,83.30%,83.30%,11.83,B (3.17),N/A
"Stevens, Laura Jeanne",MATH 142B - Introduction to Analysis II (A),SP11,62,36,80.60%,100.00%,7.89,B (3.24),B- (2.77)
"Cheng, Hsiao-Bing",MATH 150B - Calculus on Manifolds (A),SP11,9,3,100.00%,100.00%,12.5,A (4.00),N/A
"Graham, Fan Chung",MATH 152 - Applicable Math and Computing (A),SP11,36,10,90.00%,60.00%,5.3,A- (3.80),B+ (3.54)
"Fitzgerald, Carl H.",MATH 163 - History of Mathematics (A),SP11,92,43,74.40%,51.20%,6.31,B (3.10),B- (2.85)
"Nie, Jiawang",MATH 170B - Intro/Numerical Analy/Approxim (A),SP11,15,3,66.70%,66.70%,5.83,B+ (3.33),N/A
"Shingel, Tatiana",MATH 170C - Intro Numerical Analy/Ord Diff (A),SP11,9,7,71.40%,85.70%,11.93,B- (2.71),N/A
"Nie, Jiawang",MATH 171B - Intro Num Optimiz/Nonlinear (A),SP11,25,13,100.00%,92.30%,6.19,B+ (3.54),B+ (3.33)
"Driver, Bruce K",MATH 180C - Intro/Stochastic Processes II (A),SP11,31,14,92.90%,100.00%,8.07,B+ (3.36),B+ (3.34)
"Arias-Castro, Ery",MATH 181B - Intro/Mathemat Statistics II (A),SP11,33,15,100.00%,80.00%,6.36,A- (3.77),B+ (3.44)
"Garner, William John",MATH 183 - Statistical Methods (A),SP11,193,160,71.90%,95.60%,7.09,B (3.08),C+ (2.43)
"Yip, Martha",MATH 184A - Combinatorics (A),SP11,40,19,68.40%,84.20%,8.18,B (3.26),B- (2.88)
"Arias-Castro, Ery",MATH 185 - Intro to Computational Stats (A),SP11,17,7,100.00%,100.00%,6.21,A (4.00),N/A
"Garsia, Adriano M.",MATH 187 - Introduction to Cryptography (A),SP11,63,24,86.40%,68.20%,4.5,B+ (3.33),B- (2.70)
"Banaszak, Grzegorz Marian",MATH 20A - Calculus/Science & Engineering (A),SP11,136,53,90.60%,37.70%,7.25,B- (2.88),C+ (2.47)
"Lebl, Jiri",MATH 20B - Calculus/Science & Engineering (A),SP11,208,96,86.30%,69.50%,6.86,B (3.30),C+ (2.68)
"Lee, Seung W",MATH 20B - Calculus/Science & Engineering (B),SP11,112,42,90.20%,72.50%,6.16,B- (2.88),C (2.28)
"Ohsawa, Tomoki",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),SP11,296,122,93.40%,95.10%,6.1,B+ (3.32),B- (2.96)
"Vankerschaver, Joris G",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),SP11,290,158,77.10%,73.70%,5.9,B (3.18),B- (2.72)
"Banaszak, Grzegorz Marian",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),SP11,144,49,77.10%,20.80%,5.21,B (3.04),B- (2.73)
"Helton, John W.",MATH 20D - Intro/Differential Equations (A),SP11,157,76,71.10%,13.20%,7.49,B- (2.97),C+ (2.68)
"Minnes Kemp, Mor Mia",MATH 20D - Intro/Differential Equations (B),SP11,278,118,83.80%,89.00%,7.72,B+ (3.37),B- (2.70)
"Stern, Ari",MATH 20E - Vector Calculus (A),SP11,191,100,83.80%,92.90%,6.46,B (3.24),C+ (2.58)
"Yip, Martha",MATH 20E - Vector Calculus (B),SP11,197,57,80.70%,84.20%,6.46,B- (2.96),B- (2.76)
"Li, Bo",MATH 20F - Linear Algebra (A),SP11,218,82,92.50%,90.00%,5.51,B+ (3.49),B- (2.77)
"Wenzl, Hans G",MATH 20F - Linear Algebra (B),SP11,315,121,90.80%,79.00%,5.65,B+ (3.64),B- (2.81)
"Eggers, John Dietrich",MATH 31CH - Honors Vector Calculus (A),SP11,14,6,100.00%,60.00%,11.17,B+ (3.40),N/A
"Kreutz-Delgado, Kenneth",MATH 87 - Freshman Seminar (A),SP11,13,8,100.00%,100.00%,0.5,N/A,N/A
"Stevens, Laura Jeanne",MATH 95 - Introduction to Teaching Math (A),SP11,28,15,100.00%,100.00%,2.37,A (4.00),A- (3.73)
"Popescu, Cristian D.",MATH 100B - Abstract Algebra II (A),WI11,34,22,86.40%,95.50%,9.83,B (3.00),B- (2.76)
"Zelmanov, Efim I",MATH 103A - Modern Algebra I (A),WI11,55,22,77.30%,90.90%,6.41,B+ (3.42),C+ (2.55)
"Popescu, Cristian D.",MATH 103B - Modern Algebra II (A),WI11,14,7,85.70%,100.00%,10.21,B (3.14),N/A
"Lifschitz, Lucy",MATH 104A - Number Theory I (A),WI11,42,25,79.20%,75.00%,7.28,B (3.29),B- (2.73)
"Chow, Bennett",MATH 109 - Mathematical Reasoning (A),WI11,51,24,87.00%,91.70%,6.17,B+ (3.35),B (3.00)
"Banaszak, Grzegorz Marian",MATH 109 - Mathematical Reasoning (B),WI11,49,23,87.00%,68.20%,7.28,B (3.00),C (2.24)
"Shingel, Tatiana",MATH 10A - Calculus (A),WI11,175,95,86.30%,83.20%,5.26,B (3.02),C+ (2.43)
"Yip, Martha",MATH 10A - Calculus (B),WI11,187,95,86.20%,90.40%,5.05,B (3.07),C+ (2.57)
"Mirjalalieh Shirazi, Mir Hamed",MATH 10B - Calculus (A),WI11,121,66,87.90%,53.80%,4.65,B (3.29),C+ (2.64)
"Eggers, John Dietrich",MATH 10B - Calculus (B),WI11,278,158,90.50%,96.80%,5.73,B (3.23),C+ (2.55)
"Dong, Bin",MATH 10B - Calculus (C),WI11,200,95,84.20%,65.30%,4.61,B (3.18),B- (2.79)
"Lebl, Jiri",MATH 10C - Calculus (A),WI11,71,36,85.70%,82.40%,4.27,B+ (3.41),B (3.16)
"Tesler, Glenn",MATH 10C - Calculus (B),WI11,287,130,93.10%,89.10%,5.33,B+ (3.57),B- (2.71)
"Volpato, Michael",MATH 10C - Calculus (C),WI11,111,55,85.50%,63.60%,4.46,B (3.27),B- (2.86)
"Zhang, Yuan",MATH 110A - Intro/Partial Differ Equations (A),WI11,54,20,90.00%,100.00%,6.9,B+ (3.53),C+ (2.68)
"Baouendi, M Salah",MATH 120A - Elements of Complex Analysis (A),WI11,70,34,90.90%,90.90%,6.68,B (3.24),B- (2.95)
"Stevens, Laura Jeanne",MATH 121A - Found of Teachg/Learng Math I (A),WI11,42,25,100.00%,100.00%,3.86,A- (3.91),A- (3.79)
"Rabin, Jeffrey Mark",MATH 130A - Ordinary Differntl Equation I (A),WI11,58,35,97.10%,100.00%,6.73,B+ (3.31),B- (2.71)
"Lebl, Jiri",MATH 140A - Foundations of Real Analysis I (A),WI11,34,13,69.20%,15.40%,12.17,B+ (3.33),B- (2.99)
"Weinkove, Benjamin",MATH 140B - Foundations/Real Analysis II (A),WI11,25,11,72.70%,100.00%,8.9,B (3.20),B- (2.92)
"Eggers, John Dietrich",MATH 142A - Introduction to Analysis I (A),WI11,77,44,65.10%,90.90%,9.98,B- (2.71),C (2.12)
"Wulbert, Daniel E.",MATH 142B - Introduction to Analysis II (A),WI11,22,10,90.00%,100.00%,8.3,B+ (3.56),C+ (2.66)
"Chow, Bennett",MATH 150A - Differential Geometry (A),WI11,27,13,69.20%,92.30%,7,B+ (3.42),B (3.29)
"Verstraete, Jacques Allan",MATH 154 - Discrete Math & Graph Theory (A),WI11,32,12,100.00%,100.00%,6.83,B+ (3.44),B (3.26)
"Cheng, Li-Tien",MATH 170A - Intro Numerical Analys/Linear (A),WI11,47,19,84.20%,100.00%,8.82,B- (2.94),C+ (2.39)
"Leok, Melvin",MATH 170B - Intro/Numerical Analy/Approxim (A),WI11,17,8,100.00%,100.00%,8,B+ (3.50),N/A
"Gill, Philip E.",MATH 171A - Intro Num Optimiz/Linear Prob (A),WI11,34,29,92.60%,96.30%,8.02,B (3.26),B (3.28)
"Bank, Randolph E",MATH 175 - Numerical Methods for PDE (A),WI11,2,2,100.00%,100.00%,5.5,C+ (2.50),N/A
"Williams, Ruth J",MATH 180A - Introduction to Probability (A),WI11,48,20,85.00%,80.00%,8.7,B (3.25),B- (2.90)
"Driver, Bruce K",MATH 180B - Intro/Stochastic Processes I (A),WI11,38,24,100.00%,100.00%,6.75,B+ (3.58),B (3.14)
"Kjos-Hanssen, Bjoern",MATH 181A - Intro/Mathemat Statistics I (A),WI11,50,25,80.00%,52.00%,7.25,B+ (3.38),C+ (2.49)
"Tesler, Glenn",MATH 186 - Probablty Stats/Bioinformatics (A),WI11,29,15,93.30%,93.30%,7.97,B+ (3.38),B- (2.90)
"Fitzsimmons, Patrick J",MATH 194 - The Mathematics of Finance (A),WI11,71,29,85.70%,89.30%,7.05,B+ (3.48),B- (2.99)
"Weinkove, Benjamin",MATH 20A - Calculus/Science & Engineering (A),WI11,277,143,98.60%,95.80%,5.7,B (3.24),C+ (2.38)
"Thapen, Neil Dillip",MATH 20B - Calculus/Science & Engineering (A),WI11,225,130,90.70%,41.50%,5.76,B (3.08),C+ (2.64)
"Stevens, Laura Jeanne",MATH 20B - Calculus/Science & Engineering (B),WI11,283,162,96.30%,98.80%,6.05,B (3.26),C+ (2.57)
"Volpato, Michael",MATH 20B - Calculus/Science & Engineering (C),WI11,197,108,86.90%,59.40%,6.05,B (3.22),B- (2.77)
"Agler, Jim",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),WI11,206,127,88.10%,56.00%,6.29,B (3.09),B- (2.90)
"Keilberg, Marc Daniel",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),WI11,195,108,90.60%,67.00%,5.96,B (3.30),C+ (2.64)
"Yip, Martha",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),WI11,213,109,90.80%,91.70%,5.99,B+ (3.46),B- (2.80)
"Shulman, Michael A",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D),WI11,289,169,83.30%,59.90%,5.85,B+ (3.33),B- (2.77)
"Foley, John D",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (E),WI11,81,37,86.50%,48.60%,6.77,B (3.09),C+ (2.65)
"Young, Stephen J.",MATH 20D - Intro/Differential Equations (A),WI11,216,101,71.00%,48.00%,8.2,B (3.05),C+ (2.69)
"Blekherman, Grigoriy",MATH 20D - Intro/Differential Equations (B),WI11,223,128,92.20%,97.60%,5.76,B+ (3.54),C+ (2.66)
"Banaszak, Grzegorz Marian",MATH 20E - Vector Calculus (A),WI11,168,75,66.70%,42.70%,6.69,B (3.14),C+ (2.55)
"Wang, Zhongming",MATH 20E - Vector Calculus (B),WI11,184,93,82.80%,62.40%,7.34,B (3.27),C (2.16)
"Mirjalalieh Shirazi, Mir Hamed",MATH 20F - Linear Algebra (A),WI11,195,97,81.40%,65.60%,5.88,B (3.23),C+ (2.67)
"Keilberg, Marc Daniel",MATH 20F - Linear Algebra (B),WI11,199,107,77.10%,32.70%,5,B (3.27),C+ (2.68)
"Stern, Ari",MATH 20F - Linear Algebra (C),WI11,215,128,80.30%,74.80%,5.63,B (3.27),C+ (2.59)
"Oprea, Dragos N.",MATH 31BH - Honors Multivariable Calculus (A),WI11,17,11,90.90%,100.00%,7.59,B+ (3.45),N/A
"Hummon, Benjamin T",MATH 3C - Precalculus (B),WI11,67,32,84.40%,81.30%,6.56,B- (2.86),C (2.08)
"Pollock, Sara N",MATH 3C - Precalculus (C),WI11,48,22,81.80%,63.60%,7.5,B (3.21),C+ (2.69)
"Gill, Matthew F",MATH 4C - Pre-calculus for Sci & Engn (A),WI11,57,25,96.00%,100.00%,6.18,B (3.25),C+ (2.39)
"Bunch, James R.",MATH 87 - Freshman Seminar (A),WI11,17,14,92.90%,100.00%,0.5,N/A,N/A
"Kreutz-Delgado, Kenneth",MATH 87 - Freshman Seminar (B),WI11,10,5,100.00%,100.00%,0.5,N/A,N/A
"Stevens, Laura Jeanne",MATH 87 - Freshman Seminar (C),WI11,14,8,100.00%,100.00%,0.5,A (4.00),N/A
"Harel, Guershon",MATH 95 - Introduction to Teaching Math (A),WI11,19,14,76.90%,69.20%,2.5,A- (3.93),N/A
"Minnes Kemp, Mor Mia",MATH 100A - Abstract Algebra I (A),FA10,42,33,100.00%,100.00%,9.89,B+ (3.55),B- (2.83)
"Wenzl, Hans G",MATH 102 - Applied Linear Algebra (A),FA10,89,37,86.50%,54.10%,7.26,B (3.17),B- (2.80)
"Bucur, Alina Ioana",MATH 103A - Modern Algebra I (A),FA10,50,22,77.30%,59.10%,9.41,B (3.29),C (2.16)
"Agler, Jim",MATH 109 - Mathematical Reasoning (A),FA10,18,10,80.00%,90.00%,9.9,B (3.20),N/A
"Shulman, Michael A",MATH 109 - Mathematical Reasoning (B),FA10,48,16,87.50%,87.50%,6.75,B+ (3.33),B- (2.90)
"Keilberg, Marc Daniel",MATH 109 - Mathematical Reasoning (C),FA10,37,16,75.00%,68.80%,9.25,B (3.19),C+ (2.50)
"Stevens, Laura Jeanne",MATH 10A - Calculus (A),FA10,188,114,95.60%,100.00%,6.41,B+ (3.31),C+ (2.56)
"Minnes Kemp, Mor Mia",MATH 10A - Calculus (B),FA10,210,141,86.30%,78.80%,5.66,B (3.17),B- (2.71)
"Stern, Ari",MATH 10A - Calculus (C),FA10,238,131,89.30%,62.60%,5.34,B (3.06),C+ (2.46)
"Verstraete, Jacques Allan",MATH 10B - Calculus (A),FA10,200,111,93.50%,91.60%,5.04,B+ (3.50),B- (2.97)
"Keilberg, Marc Daniel",MATH 10B - Calculus (B),FA10,151,71,82.90%,38.60%,6.19,B+ (3.41),C+ (2.55)
"Young, Stephen J.",MATH 10B - Calculus (C),FA10,90,42,88.10%,69.00%,6.83,B (3.00),C+ (2.59)
"Radcliffe, Mary L",MATH 10C - Calculus (A),FA10,88,76,86.80%,90.80%,5.74,B (3.27),C+ (2.39)
"Yip, Martha",MATH 10C - Calculus (B),FA10,264,109,86.90%,84.00%,5.45,B+ (3.38),B- (2.75)
"Overholser, Rosanna Hope",MATH 10C - Calculus (C),FA10,150,67,83.60%,81.80%,6.38,B+ (3.42),B- (2.89)
"Driver, Bruce K",MATH 120A - Elements of Complex Analysis (A),FA10,49,22,81.80%,95.50%,6.86,B+ (3.33),C+ (2.53)
"Gross, Mark W.",MATH 140A - Foundations of Real Analysis I (A),FA10,31,15,100.00%,100.00%,7.57,B (3.29),C+ (2.67)
"Wulbert, Daniel E.",MATH 142A - Introduction to Analysis I (A),FA10,51,23,63.60%,63.60%,12.07,B (3.05),C (2.28)
"Harel, Guershon",MATH 153 - Geometry for Secondary Teacher (A),FA10,35,19,78.90%,57.90%,9.55,B (3.29),C+ (2.39)
"Leok, Melvin",MATH 170A - Intro Numerical Analys/Linear (A),FA10,58,26,76.00%,72.00%,8.04,B+ (3.64),B- (2.82)
"Cheng, Li-Tien",MATH 174 - Numericl Methods/Physcl Modlng (A),FA10,25,14,92.90%,100.00%,6.21,B+ (3.54),B- (2.96)
"Kemp, Todd Aahron",MATH 180A - Introduction to Probability (A),FA10,66,41,82.90%,75.60%,8.3,B (3.24),C+ (2.69)
"Politis, Dimitris",MATH 181E - Mathemat Statistic-Time Series (A),FA10,18,10,80.00%,90.00%,10.3,A (4.00),N/A
"Abramson, Ian S",MATH 183 - Statistical Methods (A),FA10,128,52,63.50%,67.30%,7.12,B (3.00),B- (2.76)
"Roberts, Justin Deritter",MATH 190 - Introduction to Topology (A),FA10,33,17,82.40%,100.00%,8.38,B (3.18),B (3.24)
"Eggers, John Dietrich",MATH 20A - Calculus/Science & Engineering (A),FA10,284,171,94.10%,94.00%,6.94,B (3.17),C+ (2.46)
"Yip, Martha",MATH 20A - Calculus/Science & Engineering (B),FA10,187,120,89.00%,82.20%,6.18,B (3.15),C+ (2.46)
"Zhang, Yuan",MATH 20A - Calculus/Science & Engineering (C),FA10,207,113,90.30%,39.30%,5.63,B (3.23),C+ (2.60)
"Dong, Bin",MATH 20B - Calculus/Science & Engineering (A),FA10,241,156,90.30%,71.00%,6.77,B (3.17),B- (2.84)
"Lifschitz, Lucy",MATH 20B - Calculus/Science & Engineering (B),FA10,277,164,86.60%,35.40%,5.8,B (3.26),B- (2.83)
"Ohsawa, Tomoki",MATH 20B - Calculus/Science & Engineering (C),FA10,185,109,85.30%,87.20%,6.48,B+ (3.43),B- (2.87)
"Mirjalalieh Shirazi, Mir Hamed",MATH 20B - Calculus/Science & Engineering (D),FA10,194,119,86.60%,34.50%,5.6,B (3.29),B- (2.71)
"Lebl, Jiri",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),FA10,288,158,92.90%,71.80%,5.38,B+ (3.47),B- (2.73)
"Eggers, John Dietrich",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),FA10,210,119,83.80%,96.60%,6.8,B- (2.95),C+ (2.35)
"Bucur, Alina Ioana",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),FA10,284,165,87.70%,73.30%,6.97,B+ (3.39),C+ (2.40)
"Zhang, Yuan",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D),FA10,241,140,88.50%,52.90%,5.97,B+ (3.34),B- (2.72)
"Dong, Bin",MATH 20D - Intro/Differential Equations (A),FA10,207,113,87.60%,97.30%,5.72,B+ (3.40),B (3.03)
"Lebl, Jiri",MATH 20D - Intro/Differential Equations (B),FA10,184,85,74.10%,47.60%,6.1,B (3.07),C+ (2.53)
"Mirjalalieh Shirazi, Mir Hamed",MATH 20D - Intro/Differential Equations (C),FA10,177,86,76.50%,31.80%,7.02,B (3.13),B- (2.76)
"Ni, Lei",MATH 20E - Vector Calculus (A),FA10,153,67,67.20%,49.30%,7.63,B (3.20),C+ (2.40)
"Volpato, Michael",MATH 20E - Vector Calculus (B),FA10,163,82,82.90%,84.10%,6.48,B+ (3.41),B- (2.78)
"Driver, Bruce K",MATH 20F - Linear Algebra (A),FA10,183,89,94.40%,92.00%,6.14,B+ (3.43),B- (2.75)
"Vankerschaver, Joris G",MATH 20F - Linear Algebra (B),FA10,296,162,85.70%,84.40%,5.86,B (3.26),B- (2.81)
"Oprea, Dragos N.",MATH 31AH - Honors Linear Algebra (A),FA10,28,22,72.70%,100.00%,8.12,B (3.18),B+ (3.38)
"Johnson, Alan Starz",MATH 3C - Precalculus (A),FA10,55,31,87.10%,67.70%,5.98,B- (2.87),C+ (2.50)
"Ebrahimi-Fardooee, Mohammad Ali",MATH 3C - Precalculus (B),FA10,53,34,88.20%,82.40%,6.68,B (3.03),C+ (2.51)
"Jones, Miles E",MATH 3C - Precalculus (C),FA10,40,20,95.00%,95.00%,8.5,B (3.00),C+ (2.65)
"Gao, Teng",MATH 3C - Precalculus (D),FA10,25,11,90.90%,90.90%,5.95,C+ (2.45),C+ (2.33)
"Stout, Andrew W",MATH 4C - Pre-calculus for Sci & Engn (A),FA10,118,104,87.40%,92.20%,6.48,B- (2.77),C- (1.77)
"Bunch, James R.",MATH 87 - Freshman Seminar (A),FA10,13,11,100.00%,100.00%,0.5,N/A,N/A
"Kreutz-Delgado, Kenneth",MATH 87 - Freshman Seminar (B),FA10,20,13,100.00%,100.00%,0.67,A (4.00),N/A
"Harel, Guershon",MATH 87 - Freshman Seminar (C),FA10,17,13,100.00%,100.00%,1.27,A (4.00),N/A
"Haff, Leonard R.",MATH 87 - Freshman Seminar (D),FA10,15,12,75.00%,91.70%,0.83,A (4.00),N/A
"Stevens, Laura Jeanne",MATH 95 - Introduction to Teaching Math (A),FA10,24,21,100.00%,100.00%,0.98,A- (3.89),N/A
"Eggers, John Dietrich",MATH 109 - Mathematical Reasoning (A),SU10,50,16,93.30%,93.30%,10.88,B+ (3.57),N/A
"Haut, Rosanna H",MATH 10A - Calculus (A),SU10,32,8,62.50%,100.00%,7.75,B+ (3.50),N/A
"Lee, Seung W",MATH 10B - Calculus (A),SU10,58,25,83.30%,84.00%,9.46,B- (2.96),N/A
"Reed, Joseph Robert",MATH 10B - Calculus (A),SU10,46,20,80.00%,90.00%,9.5,B- (2.95),N/A
"Garner, William John",MATH 10C - Calculus (A),SU10,89,66,84.80%,93.90%,7.89,B (3.10),N/A
"Fitzgerald, Carl H.",MATH 110A - Intro/Partial Differ Equations (A),SU10,34,8,57.10%,57.10%,11.5,B (3.17),N/A
"Fitzgerald, Carl H.",MATH 120A - Elements of Complex Analysis (A),SU10,35,11,100.00%,54.50%,9.77,B+ (3.40),N/A
"Verstraete, Jacques Allan",MATH 142A - Introduction to Analysis I (A),SU10,33,7,100.00%,100.00%,8.79,A- (3.86),N/A
"Stevens, Laura Jeanne",MATH 142B - Introduction to Analysis II (A),SU10,27,18,100.00%,100.00%,8.94,A- (3.78),N/A
"Haff, Leonard R.",MATH 168A - Topics/Applied Math-Comp Sci (A),SU10,41,15,100.00%,100.00%,8.9,B+ (3.36),N/A
"Chow, Bennett",MATH 20A - Calculus/Science & Engineering (A),SU10,12,3,66.70%,100.00%,13.83,B (3.00),N/A
"Stout, Amy Marguerite Irwin",MATH 20A - Calculus/Science & Engineering (A),SU10,21,4,100.00%,100.00%,10,B+ (3.50),N/A
"Ceccherini-Silberstein, Tullio",MATH 20B - Calculus/Science & Engineering (A),SU10,31,9,77.80%,55.60%,9.17,B (3.22),N/A
"Shenk, Norman A.",MATH 20B - Calculus/Science & Engineering (B),SU10,49,19,78.90%,68.40%,9.17,B+ (3.32),N/A
"Shroff, Ravi",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),SU10,84,29,89.70%,96.40%,8.21,B (3.29),N/A
"Shenk, Norman A.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),SU10,77,26,84.60%,92.30%,8.12,B+ (3.68),N/A
"Radcliffe, Mary L",MATH 20D - Intro/Differential Equations (A),SU10,128,41,100.00%,97.50%,8.25,B+ (3.49),N/A
"Eggers, John Dietrich",MATH 20E - Vector Calculus (A),SU10,113,42,95.20%,97.60%,10.93,A- (3.76),N/A
"Ceccherini-Silberstein, Tullio",MATH 20F - Linear Algebra (A),SU10,66,21,85.00%,55.00%,10.5,B+ (3.45),N/A
"Lunasin, Evelyn Manalo",MATH 20F - Linear Algebra (A),SU10,89,25,84.00%,79.20%,8.66,B+ (3.50),N/A
"Driscoll, Patrick R",MATH 3C - Precalculus (A),SU10,25,8,37.50%,75.00%,12,C (2.29),N/A
"Popescu, Cristian D.",MATH 100C - Abstract Algebra III (A),SP10,20,11,90.90%,100.00%,9.41,B (3.00),B (3.28)
"Li, Bo",MATH 102 - Applied Linear Algebra (A),SP10,155,71,88.20%,82.60%,5.84,B+ (3.44),B- (2.72)
"Terras, Audrey",MATH 103B - Modern Algebra II (A),SP10,49,22,95.50%,100.00%,6.86,B+ (3.60),B+ (3.46)
"Volpato, Michael",MATH 104B - Number Theory (A),SP10,19,10,70.00%,80.00%,5.9,B+ (3.50),B+ (3.56)
"Balog, Jozsef",MATH 109 - Mathematical Reasoning (A),SP10,51,23,69.60%,34.80%,9.46,B (3.09),C (2.27)
"Ferry, Michael William",MATH 109 - Mathematical Reasoning (B),SP10,54,31,77.40%,83.90%,10.23,B- (2.85),C (2.02)
"Shingel, Tatiana",MATH 10A - Calculus (A),SP10,134,54,90.70%,66.70%,5.41,B (3.19),C+ (2.46)
"Yoo, Meesue",MATH 10B - Calculus (A),SP10,116,52,71.20%,38.50%,6.62,B (3.06),C+ (2.62)
"Balog, Jozsef",MATH 10B - Calculus (B),SP10,160,72,49.30%,8.50%,6.64,C+ (2.45),C (2.28)
"Yoo, Meesue",MATH 10C - Calculus (A),SP10,86,38,78.40%,67.60%,5.55,B (3.22),B- (2.84)
"Wilson, Benjamin E",MATH 10C - Calculus (B),SP10,311,165,90.10%,93.20%,5.01,B+ (3.40),B- (2.89)
"Zhang, Yuan",MATH 10C - Calculus (C),SP10,147,57,89.30%,51.80%,4.75,B (3.22),B- (2.81)
"Schweinsberg, Jason",MATH 11 - Elem. Probability & Statistics (A),SP10,209,97,62.10%,84.40%,7.67,B (3.23),B- (2.80)
"Lindblad, Hans",MATH 110B - Partial Diff Equa&Integral Equ (A),SP10,13,5,80.00%,80.00%,7.7,B+ (3.40),N/A
"Zhang, Yuan",MATH 120B - Applied Complex Analysis (A),SP10,22,11,81.80%,81.80%,4.86,B (3.27),B- (2.82)
"Stevens, Laura Jeanne",MATH 121B - Found of Teachg/Learng Math II (A),SP10,26,17,88.20%,100.00%,5.09,B+ (3.31),B (3.20)
"Sterbenz, Jacob",MATH 130B - Ordinary Differntl Equation II (A),SP10,18,9,66.70%,66.70%,6.72,C+ (2.63),N/A
"Ni, Lei",MATH 140B - Foundations/Real Analysis II (A),SP10,17,8,75.00%,75.00%,9.75,B (3.00),N/A
"Wulbert, Daniel E.",MATH 140C - Foundations/Real Analysis III (A),SP10,21,9,77.80%,77.80%,11.5,B (3.13),B- (2.85)
"Terras, Audrey",MATH 142B - Introduction to Analysis II (A),SP10,66,26,92.30%,96.20%,6.42,B+ (3.63),B+ (3.38)
"Dong, Bin",MATH 170B - Intro/Numerical Analy/Approxim (A),SP10,25,17,100.00%,100.00%,9.21,B+ (3.65),B+ (3.45)
"Holst, Michael J",MATH 170C - Intro Numerical Analy/Ord Diff (A),SP10,19,5,100.00%,100.00%,2.9,B+ (3.40),N/A
"Nie, Jiawang",MATH 171B - Intro Num Optimiz/Nonlinear (A),SP10,13,8,87.50%,100.00%,5.25,B+ (3.57),N/A
"Cheng, Li-Tien",MATH 179 - Proj in Computational/App Math (A),SP10,4,3,100.00%,100.00%,6.5,B+ (3.67),N/A
"Verstraete, Jacques Allan",MATH 180A - Introduction to Probability (A),SP10,82,35,87.90%,97.00%,5.35,B+ (3.31),C+ (2.56)
"Rothschild, Linda Preiss",MATH 180C - Intro/Stochastic Processes II (A),SP10,27,16,93.80%,87.50%,7.13,B+ (3.31),B (3.20)
"McMurry, Timothy L",MATH 181B - Intro/Mathemat Statistics II (A),SP10,36,23,100.00%,100.00%,6.93,B+ (3.35),B- (2.93)
