Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),WI08,70,66,59.70%,71.00%,10.02,B+ (3.31),B (3.20)
"Pomeroy, Robert S.",CHEM 100B - Fundamentls/Instrumentl Analys (A),WI08,14,11,90.90%,81.80%,5.95,B+ (3.30),N/A
"Tauber, Michael",CHEM 105A - Physical Chemistry Laboratory (A),WI08,38,28,60.70%,92.90%,9.64,B (3.14),B- (2.96)
"Crowley, Thomas E.",CHEM 108 - Molecular Biochemistry Lab (A),WI08,22,22,80.00%,85.00%,6.86,B+ (3.33),B+ (3.31)
"Crowley, Thomas E.",CHEM 112A - Molecular Biochemistry Lab (A),WI08,22,22,80.00%,85.00%,6.86,B+ (3.33),B+ (3.31)
"Viadiu, Hector",CHEM 114A - Biochemical Structure&Function (A),WI08,87,43,88.40%,76.70%,6.07,B+ (3.43),B- (2.95)
"Wang, Wei",CHEM 114B - Biochem Energetics&Metabolism (A),WI08,195,61,78.30%,50.00%,6.7,B+ (3.36),C+ (2.49)
"Nakagawa, Terunaga",CHEM 12 - Molecules and Reactions (A),WI08,154,115,39.80%,32.10%,3.92,B- (2.99),B- (2.78)
"Rheingold, Arnold L",CHEM 120B - Inorganic Chemistry II (A),WI08,48,35,77.10%,84.40%,5.7,B (3.03),B (3.28)
"Magde, Douglas",CHEM 127 - Physical Chemistry (A),WI08,186,90,61.80%,79.80%,6.43,B (3.26),B- (2.89)
"Lindenberg, Katja",CHEM 132 - Physical Chemistry (A),WI08,109,75,75.70%,86.50%,8.31,B (3.17),C+ (2.44)
"Whitesell, James K.",CHEM 140A - Organic Chemistry I (A),WI08,377,118,81.80%,71.60%,5.65,B+ (3.46),C+ (2.56)
"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (B),WI08,360,199,89.20%,98.50%,6.23,B (3.25),C+ (2.52)
"Nefzi, Adel",CHEM 140B - Organic Chemistry II (A),WI08,338,294,82.50%,95.30%,6.82,B (3.20),C+ (2.60)
"Oconnor, Joseph M.",CHEM 140B - Organic Chemistry II (B),WI08,301,192,78.00%,96.30%,7.01,B (3.20),C+ (2.65)
"Burkart, Michael D",CHEM 140B - Organic Chemistry II (C),WI08,137,104,84.80%,94.90%,6.44,B+ (3.44),B- (2.89)
"Weizman, Haim",CHEM 140BH - Honors Organic Chemistry (A),WI08,24,24,100.00%,100.00%,8,A- (3.82),A- (3.89)
"Nefzi, Adel",CHEM 140C - Organic Chemistry III (A),WI08,206,129,83.10%,95.20%,7.04,B (3.18),C+ (2.47)
"Ternansky, Robert J.",CHEM 143A - Organic Chemistry Laboratory (A),WI08,309,235,78.20%,84.40%,5.21,B (3.28),B (3.11)
"Weizman, Haim",CHEM 143AH - Honors Organic Chemistry Lab (A),WI08,40,25,76.00%,100.00%,10.34,B+ (3.46),B+ (3.44)
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),WI08,100,100,83.80%,91.90%,5.55,B (3.16),B (3.22)
"Pomeroy, Robert S.",CHEM 149B - Environmental Chemistry (A),WI08,41,25,88.00%,88.00%,4.74,B (3.14),B- (2.88)
"Glazer, Edith C",CHEM 15 - Chemistry of the Universe (A),WI08,55,43,86.00%,88.40%,3.06,B+ (3.56),B+ (3.33)
"Perrin, Charles L.",CHEM 156 - Struct&Properties/Organc Molec (A),WI08,21,18,61.10%,77.80%,5.21,B (3.00),B- (2.97)
"Tukey, Robert H",CHEM 166 - Environmntl&Moleculr Toxicolgy (A),WI08,24,22,100.00%,100.00%,5.05,A- (3.91),A- (3.71)
"Pomeroy, Robert S.",CHEM 172 - Environmental Chemistry (A),WI08,41,25,88.00%,88.00%,4.74,B (3.14),B- (2.88)
"Czworkowski, John",CHEM 187 - Foundn of Teach&Learn Science (A),WI08,10,10,100.00%,100.00%,3.7,A- (3.89),N/A
"Winn, Darby Lee",CHEM 6A - General Chemistry I (A),WI08,316,183,85.00%,81.70%,5.8,B (3.03),C+ (2.56)
"Hoeger, Carl",CHEM 6A - General Chemistry I (B),WI08,307,184,89.40%,97.80%,6.45,B- (2.99),B- (2.78)
"Muller, Ulrich K.",CHEM 6B - General Chemistry II (A),WI08,120,85,74.10%,51.80%,5.9,B (3.04),C+ (2.60)
"Dipasquale, Antonio",CHEM 6B - General Chemistry II (B),WI08,230,164,90.30%,94.20%,5.22,B (3.07),B- (2.74)
"Crowell, John E",CHEM 6B - General Chemistry II (C),WI08,339,229,84.20%,78.60%,6.11,B (3.12),B- (2.77)
"Crowell, John E",CHEM 6B - General Chemistry II (D),WI08,336,229,79.40%,77.50%,5.95,B (3.06),B- (2.77)
"Kummel, Andrew C",CHEM 6B - General Chemistry II (E),WI08,288,184,81.00%,91.40%,6.55,B (3.07),C+ (2.60)
"Hoeger, Carl",CHEM 6BH - Honors General Chemistry II (A),WI08,143,97,88.40%,95.70%,6.27,B+ (3.44),B (3.18)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),WI08,179,38,61.10%,91.90%,9.85,B+ (3.34),B- (2.99)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (B),WI08,223,65,66.10%,95.20%,8.25,B+ (3.42),B- (2.99)
"Dipasquale, Antonio",CHEM 6C - General Chemistry III (A),WI08,276,153,83.40%,76.70%,4.46,B (3.20),C+ (2.65)
"Czworkowski, John",CHEM 87 - Freshman Seminar (B),WI08,8,6,100.00%,100.00%,0.83,N/A,N/A
"Czworkowski, John",CHEM 96 - Introductn to Teaching Science (A),WI08,11,11,100.00%,100.00%,3.05,A (4.00),N/A
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),FA07,83,81,53.20%,65.80%,11.28,B (3.23),B (3.13)
"Kim, Judy E.",CHEM 105A - Physical Chemistry Laboratory (A),FA07,36,27,84.60%,92.60%,9.46,B (3.12),B- (2.82)
"Crowley, Thomas E.",CHEM 108 - Molecular Biochemistry Lab (A),FA07,31,23,87.00%,91.30%,5.89,B+ (3.55),B+ (3.50)
"Dipasquale, Antonio",CHEM 11 - The Periodic Table (A),FA07,102,61,93.40%,95.10%,3.58,B+ (3.43),B+ (3.34)
"Donoghue, Daniel J.",CHEM 11 - The Periodic Table (B),FA07,307,164,96.20%,99.40%,3.44,B+ (3.65),B (3.28)
"Crowley, Thomas E.",CHEM 112A - Molecular Biochemistry Lab (A),FA07,31,23,87.00%,91.30%,5.89,B+ (3.55),B+ (3.50)
"Ghosh, Gourisankar",CHEM 114A - Biochemical Structure&Function (A),FA07,186,69,77.60%,25.40%,6,B+ (3.31),C+ (2.66)
"Hendrickson, David N",CHEM 120A - Inorganic Chemistry I (A),FA07,183,72,91.30%,88.60%,5.24,A- (3.70),B (3.24)
"Crowell, John E",CHEM 126 - Physical Chemistry (A),FA07,201,89,68.60%,91.90%,6.97,B (3.23),C+ (2.53)
"Lindenberg, Katja",CHEM 131 - Physical Chemistry (A),FA07,125,80,76.30%,82.10%,9.13,B (3.01),C+ (2.48)
"Yang, Jerry",CHEM 140A - Organic Chemistry I (A),FA07,350,243,82.10%,90.10%,7.33,B (3.23),C+ (2.66)
"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (B),FA07,245,160,89.70%,94.20%,10.21,B (3.05),C+ (2.68)
"Perrin, Charles L.",CHEM 140A - Organic Chemistry I (C),FA07,322,242,86.30%,95.30%,7.19,B+ (3.33),C+ (2.51)
"Hermann, Thomas",CHEM 140C - Organic Chemistry III (A),FA07,249,177,86.30%,86.40%,6.28,B+ (3.33),B- (2.76)
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),FA07,387,174,84.80%,95.80%,6.88,B+ (3.35),B- (2.98)
"Ternansky, Robert J.",CHEM 143C - Organic Chemistry Laboratory (A),FA07,104,74,94.50%,95.90%,6.72,B+ (3.37),B+ (3.35)
"Prather, Kimberly A",CHEM 149A - Environmental Chemistry (A),FA07,67,28,100.00%,100.00%,4.14,B+ (3.61),C (2.28)
"Theodorakis, Emmanouil",CHEM 152 - Synthetic Methods/Organic Chem (A),FA07,21,24,78.30%,95.80%,3.98,B+ (3.54),B (3.29)
"Tor, Yitzhak",CHEM 154 - Mechanisms/Organic Reactions (A),FA07,34,49,95.80%,100.00%,5.81,B+ (3.32),B+ (3.60)
"Prather, Kimberly A",CHEM 171 - Environmental Chemistry (A),FA07,67,28,100.00%,100.00%,4.14,B+ (3.61),C (2.28)
"Dickson, Andrew Gilmore",CHEM 174 - Chem Prin of Marine Systems (A),FA07,19,11,81.80%,100.00%,3.41,B+ (3.30),N/A
"Sailor, Michael Joseph",CHEM 192 - Sr Seminar in Chem & Biochem (A),FA07,16,12,100.00%,100.00%,1.17,N/A,N/A
"Weizman, Haim",CHEM 192 - Sr Seminar in Chem & Biochem (B),FA07,16,13,100.00%,100.00%,0.5,N/A,N/A
"Hoeger, Carl",CHEM 4 - Basic Chemistry (A),FA07,243,152,94.00%,96.00%,5.12,B (3.10),B (3.06)
"Pomeroy, Robert S.",CHEM 6A - General Chemistry I (A),FA07,330,170,83.30%,83.00%,6.17,B- (2.80),C+ (2.37)
"Czworkowski, John",CHEM 6A - General Chemistry I (B),FA07,346,214,82.00%,60.80%,6.2,B (3.14),C+ (2.58)
"Czworkowski, John",CHEM 6A - General Chemistry I (C),FA07,334,111,73.30%,57.00%,6.77,B- (2.93),C+ (2.58)
"Johnson, Christina A",CHEM 6A - General Chemistry I (D),FA07,352,248,94.60%,99.60%,6.49,B+ (3.30),B (3.00)
"Pomeroy, Robert S.",CHEM 6A - General Chemistry I (E),FA07,278,257,87.40%,78.60%,6.18,B- (2.84),C+ (2.37)
"Hoeger, Carl",CHEM 6AH - Honors General Chemistry I (A),FA07,147,96,84.20%,97.90%,6.14,B+ (3.35),B (3.16)
"Dipasquale, Antonio",CHEM 6B - General Chemistry II (A),FA07,314,214,91.50%,82.50%,5.05,B (3.26),C+ (2.54)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),FA07,259,28,55.60%,96.30%,8.43,B (3.12),B (3.03)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (B),FA07,221,39,58.30%,91.70%,9.92,B+ (3.33),B (3.03)
"Johnson, Christina A",CHEM 6C - General Chemistry III (A),FA07,281,172,91.40%,96.90%,5.56,B (3.28),B (3.00)
"Winn, Darby Lee",CHEM 6C - General Chemistry III (B),FA07,197,110,89.00%,57.30%,5.77,B (3.20),B- (2.71)
"Czworkowski, John",CHEM 87 - Freshman Seminar (C),FA07,11,10,100.00%,100.00%,0.7,A (4.00),N/A
"Ball, Ian James",CHEM 100A - Analytical Chem Lab (A),SU07,17,17,53.30%,100.00%,16.15,B+ (3.50),N/A
"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (A),SU07,140,108,88.70%,94.30%,11.99,B (3.08),N/A
"Nefzi, Adel",CHEM 140C - Organic Chemistry III (A),SU07,162,105,86.10%,94.10%,8.21,B (3.20),N/A
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),SU07,76,49,89.40%,100.00%,11.01,B+ (3.38),N/A
"Ternansky, Robert J.",CHEM 4 - Basic Chemistry (A),SU07,6,6,100.00%,100.00%,5.5,B- (2.80),N/A
"Hoeger, Carl",CHEM 6A - General Chemistry I (A),SU07,66,34,81.80%,93.90%,9.31,B+ (3.41),N/A
"Dipasquale, Antonio",CHEM 6B - General Chemistry II (A),SU07,104,79,74.40%,75.30%,7.29,B (3.07),N/A
"Ball, Ian James",CHEM 6BL - Intr Inorganic Chem Laboratory (A),SU07,83,60,50.90%,70.70%,12.5,B (3.21),N/A
"Hoeger, Carl",CHEM 6C - General Chemistry III (A),SU07,89,54,90.40%,94.20%,9.09,B+ (3.33),N/A
"Johnson, Christina A",CHEM 6C - General Chemistry III (A),SU07,155,136,92.50%,97.80%,7.57,B (3.20),N/A
